paginas,link,titulo
https://www.casarosada.gob.ar/informacion/discursos,https://www.casarosada.gob.ar/informacion/discursos/45873-palabras-del-presidente-mauricio-macri-al-encabezar-el-acto-de-homenaje-a-los-caidos-de-las-fuerzas-de-seguridad,"
	
		    
			    Lunes 22 de Julio del 2019			   
		    
			Palabras del presidente Mauricio Macri al encabezar el acto de homenaje a los caídos de las fuerzas de seguridad
	    
	        
   "
https://www.casarosada.gob.ar/informacion/discursos,https://www.casarosada.gob.ar/informacion/discursos/45860-el-presidente-mauricio-macri-recorrio-las-obras-de-la-ruta-provincial-51-en-olavarria-provincia-de-buenos-aires,"
	
		    
			    Viernes 19 de Julio del 2019			   
		    
			El presidente Mauricio Macri recorrió las obras de la ruta provincial 51, en Olavarría, provincia de Buenos Aires
	    
	        
   "
https://www.casarosada.gob.ar/informacion/discursos,https://www.casarosada.gob.ar/informacion/discursos/45856-el-presidente-mauricio-macri-en-la-inauguracion-de-la-planta-de-lucchetti-en-esteban-echeverria-provincia-de-buenos-aires,"
	
		    
			    Viernes 19 de Julio del 2019			   
		    
			El presidente Mauricio Macri, en la inauguración de la planta de Lucchetti en Esteban Echeverría, provincia de Buenos Aires
	    
	        
   "
https://www.casarosada.gob.ar/informacion/discursos,https://www.casarosada.gob.ar/informacion/discursos/45850-el-presidente-mauricio-macri-en-la-presentacion-del-libro-justicia-perseguiras-en-el-25-anversario-del-atentado-a-la-amia,"
	
		    
			    Viernes 19 de Julio del 2019			   
		    
			El presidente Mauricio Macri, en la presentación del libro ""Justicia perseguirás"", en el 25 anversario del atentado a la AMIA
	    
	        
   "
https://www.casarosada.gob.ar/informacion/discursos,https://www.casarosada.gob.ar/informacion/discursos/45832-el-presidente-mauricio-macri-en-la-54-cumbre-de-jefes-de-estado-del-mercosur,"
	
		    
			    Miércoles 17 de Julio del 2019			   
		    
			El presidente Mauricio Macri, en la 54° Cumbre de Jefes de Estado del Mercosur
	    
	        
   "
https://www.casarosada.gob.ar/informacion/discursos,https://www.casarosada.gob.ar/informacion/discursos/45829-el-presidente-mauricio-macri-visito-el-frigorifico-alberdi-en-la-provincia-de-entre-rios,"
	
		    
			    Miércoles 17 de Julio del 2019			   
		    
			El presidente Mauricio Macri visitó el frigorífico Alberdi, en la provincia de Entre Ríos
	    
	        
   "
https://www.casarosada.gob.ar/informacion/discursos,https://www.casarosada.gob.ar/informacion/discursos/45816-el-presidente-mauricio-macri-inauguro-el-metrobus-de-san-martin-provincia-de-buenos-aires,"
	
		    
			    Martes 16 de Julio del 2019			   
		    
			El presidente Mauricio Macri inauguró el metrobus de San Martín, provincia de Buenos Aires
	    
	        
   "
https://www.casarosada.gob.ar/informacion/discursos,https://www.casarosada.gob.ar/informacion/discursos/45805-palabras-del-presidente-mauricio-macri-al-inaugurar-un-tramo-de-la-ruta-40-en-mendoza,"
	
		    
			    Lunes 15 de Julio del 2019			   
		    
			Palabras del presidente Mauricio Macri al inaugurar un tramo de la Ruta 40 en Mendoza
	    
	        
   "
https://www.casarosada.gob.ar/informacion/discursos,https://www.casarosada.gob.ar/informacion/discursos/45803-el-presidente-mauricio-macri-en-la-inauguracion-de-las-nuevas-oficinas-del-banco-santander,"
	
		    
			    Lunes 15 de Julio del 2019			   
		    
			El presidente Mauricio Macri en la inauguración de las nuevas oficinas del Banco Santander
	    
	        
   "
https://www.casarosada.gob.ar/informacion/discursos,https://www.casarosada.gob.ar/informacion/discursos/45799-el-presidente-mauricio-macri-inauguro-el-nuevo-taller-ferroviario-de-tolosa,"
	
		    
			    Sábado 13 de Julio del 2019			   
		    
			El presidente Mauricio Macri inauguró el nuevo taller ferroviario de Tolosa
	    
	        
   "
https://www.casarosada.gob.ar/informacion/discursos,https://www.casarosada.gob.ar/informacion/discursos/45782-palabras-del-presidente-mauricio-macri-al-encabezar-la-inauguracion-del-viaducto-del-ferrocarril-san-martin,"
	
		    
			    Jueves 11 de Julio del 2019			   
		    
			Palabras del presidente Mauricio Macri al encabezar la inauguración del viaducto del ferrocarril San Martín
	    
	        
   "
https://www.casarosada.gob.ar/informacion/discursos,https://www.casarosada.gob.ar/informacion/discursos/45769-el-presidente-mauricio-macri-encabezo-el-acto-por-el-dia-de-la-independencia,"
	
		    
			    Miércoles 10 de Julio del 2019			   
		    
			El presidente Mauricio Macri encabezó el acto por el Día de la Independencia
	    
	        
   "
https://www.casarosada.gob.ar/informacion/discursos,https://www.casarosada.gob.ar/informacion/discursos/45759-el-presidente-mauricio-macri-en-el-acto-por-el-dia-de-la-pyme-en-came,"
	
		    
			    Jueves 04 de Julio del 2019			   
		    
			El presidente Mauricio Macri, en el acto por el Día de la PyME en CAME
	    
	        
   "
https://www.casarosada.gob.ar/informacion/discursos,https://www.casarosada.gob.ar/informacion/discursos/45756-el-presidente-mauricio-macri-en-la-finalizacion-de-la-obra-del-arroyo-vega-ciudad-autonoma-de-buenos-aires,"
	
		    
			    Miércoles 03 de Julio del 2019			   
		    
			El presidente Mauricio Macri, en la finalización de la obra del arroyo Vega, Ciudad Autónoma de Buenos Aires
	    
	        
   "
https://www.casarosada.gob.ar/informacion/discursos,https://www.casarosada.gob.ar/informacion/discursos/45755-el-presidente-mauricio-macri-en-el-encuentro-anual-de-la-asociacion-cristiana-de-dirigentes-de-empresas,"
	
		    
			    Miércoles 03 de Julio del 2019			   
		    
			El presidente Mauricio Macri, en el encuentro anual de la Asociación Cristiana de Dirigentes de Empresas
	    
	        
   "
https://www.casarosada.gob.ar/informacion/discursos,https://www.casarosada.gob.ar/informacion/discursos/45736-palabras-del-presidente-macri-al-recorrer-las-obras-de-construccion-de-un-tramo-de-la-ruta-nacional-3-en-las-flores,"
	
		    
			    Martes 02 de Julio del 2019			   
		    
			Palabras del presidente Macri al recorrer las obras de construcción de un tramo de la Ruta Nacional 3, en Las Flores
	    
	        
   "
https://www.casarosada.gob.ar/informacion/discursos,https://www.casarosada.gob.ar/informacion/discursos/45704-el-presidente-mauricio-macri-visito-una-cadena-de-supermercados-de-japon-que-comenzo-a-vender-carne-argentina,"
	
		    
			    Jueves 27 de Junio del 2019			   
		    
			El presidente Mauricio Macri visitó una cadena de supermercados de Japón que comenzó a vender carne argentina
	    
	        
   "
https://www.casarosada.gob.ar/informacion/discursos,https://www.casarosada.gob.ar/informacion/discursos/45701-el-presidente-mauricio-macri-en-su-visita-oficial-a-indonesia,"
	
		    
			    Miércoles 26 de Junio del 2019			   
		    
			El presidente Mauricio Macri, en su visita oficial a Indonesia
	    
	        
   "
https://www.casarosada.gob.ar/informacion/discursos,https://www.casarosada.gob.ar/informacion/discursos/45687-el-presidente-mauricio-macri-inauguro-un-nuevo-tramo-de-la-ruta-nacional-7-en-san-andres-de-giles-provincia-de-buenos-aires,"
	
		    
			    Lunes 24 de Junio del 2019			   
		    
			El presidente Mauricio Macri inauguró un nuevo tramo de la Ruta Nacional 7 en San Andrés de Giles, provincia de Buenos Aires
	    
	        
   "
https://www.casarosada.gob.ar/informacion/discursos,https://www.casarosada.gob.ar/informacion/discursos/45675-el-presidente-mauricio-macri-compartio-el-festejo-por-el-dia-de-la-bandera-junto-a-ninos-de-diferentes-barrios-de-rosario,"
	
		    
			    Jueves 20 de Junio del 2019			   
		    
			El presidente Mauricio Macri compartió el festejo por el Día de la Bandera junto a niños de diferentes barrios de Rosario
	    
	        
   "
https://www.casarosada.gob.ar/informacion/discursos,https://www.casarosada.gob.ar/informacion/discursos/45664-el-presidente-mauricio-macri-encabezo-el-encuentro-por-los-10-anos-del-programa-de-centros-de-primera-infancia,"
	
		    
			    Miércoles 19 de Junio del 2019			   
		    
			El presidente Mauricio Macri encabezó el encuentro por los 10 años del programa de Centros de Primera Infancia
	    
	        
   "
https://www.casarosada.gob.ar/informacion/discursos,https://www.casarosada.gob.ar/informacion/discursos/45657-el-presidente-mauricio-macri-anuncio-mas-de-10-000-becas-para-capacitacion-digital,"
	
		    
			    Martes 18 de Junio del 2019			   
		    
			El presidente Mauricio Macri anunció más de 10.000 becas para capacitación digital
	    
	        
   "
https://www.casarosada.gob.ar/informacion/discursos,https://www.casarosada.gob.ar/informacion/discursos/45655-el-presidente-mauricio-macri-en-la-apertura-de-la-segunda-edicion-de-los-juegos-de-las-personas-mayores,"
	
		    
			    Martes 18 de Junio del 2019			   
		    
			El presidente Mauricio Macri en la apertura de la segunda edición de los Juegos de las Personas Mayores
	    
	        
   "
https://www.casarosada.gob.ar/informacion/discursos,https://www.casarosada.gob.ar/informacion/discursos/45654-el-presidente-mauricio-macri-saludo-al-personal-que-participo-de-la-campana-sanitaria-fluvial-2019,"
	
		    
			    Martes 18 de Junio del 2019			   
		    
			El presidente Mauricio Macri saludó al personal que participó de la Campaña Sanitaria Fluvial 2019
	    
	        
   "
https://www.casarosada.gob.ar/informacion/discursos,https://www.casarosada.gob.ar/informacion/discursos/45634-el-presidente-mauricio-macri-expuso-en-el-precoloquio-de-idea-en-neuquen,"
	
		    
			    Jueves 13 de Junio del 2019			   
		    
			El presidente Mauricio Macri expuso en el precoloquio de IDEA en Neuquén
	    
	        
   "
https://www.casarosada.gob.ar/informacion/discursos,https://www.casarosada.gob.ar/informacion/discursos/45616-el-presidente-macri-encabezo-el-lanzamiento-del-programa-aprender-conectados-en-el-nivel-educativo-inicial,"
	
		    
			    Martes 11 de Junio del 2019			   
		    
			El presidente Macri encabezó el lanzamiento del programa Aprender Conectados en el nivel educativo inicial
	    
	        
   "
https://www.casarosada.gob.ar/informacion/discursos,https://www.casarosada.gob.ar/informacion/discursos/45609-palabras-del-presidente-macri-en-el-almuerzo-en-honor-al-presidente-de-colombia-ivan-duque-marquez,"
	
		    
			    Lunes 10 de Junio del 2019			   
		    
			Palabras del presidente Macri en el almuerzo en honor al presidente de Colombia, Iván Duque Márquez
	    
	        
   "
https://www.casarosada.gob.ar/informacion/discursos,https://www.casarosada.gob.ar/informacion/discursos/45605-declaracion-a-la-prensa-del-presidente-mauricio-macri-en-ocasion-de-la-visita-oficial-de-su-par-de-colombia-ivan-duque,"
	
		    
			    Lunes 10 de Junio del 2019			   
		    
			Declaración a la prensa del presidente Mauricio Macri en ocasión de la Visita Oficial de su par de Colombia, Iván Duque
	    
	        
   "
https://www.casarosada.gob.ar/informacion/discursos,https://www.casarosada.gob.ar/informacion/discursos/45603-palabras-del-presidente-macri-en-la-inauguracion-del-nuevo-centro-de-desarrollo-de-mercado-libre,"
	
		    
			    Lunes 10 de Junio del 2019			   
		    
			Palabras del presidente Macri en la inauguración del nuevo Centro de Desarrollo de Mercado Libre
	    
	        
   "
https://www.casarosada.gob.ar/informacion/discursos,https://www.casarosada.gob.ar/informacion/discursos/45585-el-presidente-mauricio-macri-en-el-almuerzo-ofrecido-en-honor-al-presidente-de-brasil-jair-bolsonaro,"
	
		    
			    Jueves 06 de Junio del 2019			   
		    
			El presidente Mauricio Macri en el almuerzo ofrecido en honor al presidente de Brasil, Jair Bolsonaro
	    
	        
   "
https://www.casarosada.gob.ar/informacion/discursos,https://www.casarosada.gob.ar/informacion/discursos/45580-declaracion-conjunta-de-los-presidentes-mauricio-macri-y-jair-bolsonaro,"
	
		    
			    Jueves 06 de Junio del 2019			   
		    
			Declaración conjunta de los presidentes Mauricio Macri y Jair Bolsonaro
	    
	        
   "
https://www.casarosada.gob.ar/informacion/discursos,https://www.casarosada.gob.ar/informacion/discursos/45577-el-presidente-mauricio-macri-en-la-cena-de-la-fundacion-espartanos,"
	
		    
			    Jueves 06 de Junio del 2019			   
		    
			El presidente Mauricio Macri, en la cena de la Fundación Espartanos
	    
	        
   "
https://www.casarosada.gob.ar/informacion/discursos,https://www.casarosada.gob.ar/informacion/discursos/45564-el-presidente-mauricio-macri-encabezo-la-apertura-de-una-planta-de-ensamble-y-montaje-de-aerogeneradores-en-la-fabrica-argentina-de-aviones,"
	
		    
			    Miércoles 05 de Junio del 2019			   
		    
			El presidente Mauricio Macri encabezó la apertura de una planta de ensamble y montaje de aerogeneradores en la Fábrica Argentina de Aviones
	    
	        
   "
https://www.casarosada.gob.ar/informacion/discursos,https://www.casarosada.gob.ar/informacion/discursos/45563-el-presidente-mauricio-macri-en-el-cierre-de-la-jornada-dialogos-por-la-argentina-del-colegio-de-abogados-de-la-ciudad-de-buenos-aires,"
	
		    
			    Miércoles 05 de Junio del 2019			   
		    
			El presidente Mauricio Macri, en el cierre de la jornada ""Diálogos por la Argentina"", del Colegio de Abogados de la Ciudad de Buenos Aires
	    
	        
   "
https://www.casarosada.gob.ar/informacion/discursos,https://www.casarosada.gob.ar/informacion/discursos/45551-el-presidente-mauricio-macri-en-la-inauguracion-del-metrobus-calchaqui-en-el-partido-bonaerense-de-quilmes,"
	
		    
			    Martes 04 de Junio del 2019			   
		    
			El presidente Mauricio Macri, en la inauguración del metrobus Calchaquí, en el partido bonaerense de Quilmes
	    
	        
   "
https://www.casarosada.gob.ar/informacion/discursos,https://www.casarosada.gob.ar/informacion/discursos/45531-el-presidente-mauricio-macri-visito-una-escuela-tecnica-en-salta,"
	
		    
			    Viernes 31 de Mayo del 2019			   
		    
			El presidente Mauricio Macri visitó una escuela técnica en Salta
	    
	        
   "
https://www.casarosada.gob.ar/informacion/discursos,https://www.casarosada.gob.ar/informacion/discursos/45529-el-presidente-mauricio-macri-visito-a-una-vecina-de-la-ciudad-de-salta,"
	
		    
			    Viernes 31 de Mayo del 2019			   
		    
			El presidente Mauricio Macri visitó a una vecina de la ciudad de Salta
	    
	        
   "
https://www.casarosada.gob.ar/informacion/discursos,https://www.casarosada.gob.ar/informacion/discursos/45528-el-presidente-mauricio-macri-inauguro-los-primeros-700-kilometros-de-vias-renovadas-del-belgrano-cargas-en-salta,"
	
		    
			    Viernes 31 de Mayo del 2019			   
		    
			El presidente Mauricio Macri inauguró los primeros 700 kilómetros de vías renovadas del Belgrano Cargas en Salta
	    
	        
   "
https://www.casarosada.gob.ar/informacion/discursos,https://www.casarosada.gob.ar/informacion/discursos/45519-el-presidente-mauricio-macri-inauguro-un-tramo-de-la-ruta-provincial-46-en-catamarca,"
	
		    
			    Jueves 30 de Mayo del 2019			   
		    
			El presidente Mauricio Macri inauguró un tramo de la Ruta Provincial 46, en Catamarca
	    
	        
   "
https://www.casarosada.gob.ar/informacion/discursos,https://www.casarosada.gob.ar/informacion/discursos/45507-el-presidente-mauricio-macri-encabezo-la-ceremonia-por-la-conmemoracion-del-209-aniversario-de-la-creacion-del-ejercito-argentino,"
	
		    
			    Miércoles 29 de Mayo del 2019			   
		    
			El presidente Mauricio Macri encabezó la ceremonia por la conmemoración del 209° aniversario de la creación del Ejército Argentino
	    
	        
   "
https://www.casarosada.gob.ar/informacion/discursos?start=40,https://www.casarosada.gob.ar/informacion/discursos/45491-el-presidente-mauricio-macri-en-la-inauguracion-del-paseo-del-bajo-en-la-ciudad-de-buenos-aires,"
	
		    
			    Lunes 27 de Mayo del 2019			   
		    
			El presidente Mauricio Macri, en la inauguración del Paseo del Bajo, en la ciudad de Buenos Aires
	    
	        
   "
https://www.casarosada.gob.ar/informacion/discursos?start=40,https://www.casarosada.gob.ar/informacion/discursos/45464-el-presidente-mauricio-macri-encabezo-la-inauguracion-del-foro-argentina-exporta-2019,"
	
		    
			    Jueves 23 de Mayo del 2019			   
		    
			El presidente Mauricio Macri encabezó la inauguración del Foro Argentina Exporta 2019
	    
	        
   "
https://www.casarosada.gob.ar/informacion/discursos?start=40,https://www.casarosada.gob.ar/informacion/discursos/45449-el-presidente-mauricio-macri-al-recorrer-un-nuevo-parque-eolico-en-rio-negro,"
	
		    
			    Miércoles 22 de Mayo del 2019			   
		    
			El presidente Mauricio Macri al recorrer un nuevo parque eólico en Río Negro
	    
	        
   "
https://www.casarosada.gob.ar/informacion/discursos?start=40,https://www.casarosada.gob.ar/informacion/discursos/45448-el-presidente-mauricio-macri-en-la-cena-por-los-100-anos-de-fiat-en-la-argentina,"
	
		    
			    Miércoles 22 de Mayo del 2019			   
		    
			El presidente Mauricio Macri, en la cena por los 100 años de Fiat en la Argentina
	    
	        
   "
https://www.casarosada.gob.ar/informacion/discursos?start=40,https://www.casarosada.gob.ar/informacion/discursos/45439-el-presidente-mauricio-macri-visito-un-taller-ferroviario-en-la-localidad-bonaerense-de-mechita,"
	
		    
			    Martes 21 de Mayo del 2019			   
		    
			El presidente Mauricio Macri visitó un taller ferroviario en la localidad bonaerense de Mechita
	    
	        
   "
https://www.casarosada.gob.ar/informacion/discursos?start=40,https://www.casarosada.gob.ar/informacion/discursos/45405-el-presidente-mauricio-macri-en-su-visita-al-parque-ecoturistico-ibera-en-la-provincia-de-corrientes,"
	
		    
			    Miércoles 15 de Mayo del 2019			   
		    
			El presidente Mauricio Macri en su visita al Parque Ecoturístico Iberá, en la provincia de Corrientes
	    
	        
   "
https://www.casarosada.gob.ar/informacion/discursos?start=40,https://www.casarosada.gob.ar/informacion/discursos/45375-el-presidente-mauricio-macri-inauguro-el-viaducto-del-ferrocarril-mitre-en-la-ciudad-de-buenos-aires,"
	
		    
			    Viernes 10 de Mayo del 2019			   
		    
			El presidente Mauricio Macri inauguró el viaducto del Ferrocarril Mitre en la Ciudad de Buenos Aires
	    
	        
   "
https://www.casarosada.gob.ar/informacion/discursos?start=40,https://www.casarosada.gob.ar/informacion/discursos/45367-palabras-del-presidente-de-la-nacion-mauricio-macri-tras-el-ataque-al-diputado-hector-olivares-y-el-asesinato-de-su-asesor-miguel-yadon,"
	
		    
			    Jueves 09 de Mayo del 2019			   
		    
			Palabras del presidente de la Nación, Mauricio Macri, tras el ataque al diputado Héctor Olivares y el asesinato de su asesor Miguel Yadón
	    
	        
   "
https://www.casarosada.gob.ar/informacion/discursos?start=40,https://www.casarosada.gob.ar/informacion/discursos/45353-el-presidente-mauricio-macri-recorrio-el-nuevo-taller-ferroviario-de-la-linea-roca-en-tolosa-provincia-de-buenos-aires,"
	
		    
			    Miércoles 08 de Mayo del 2019			   
		    
			El presidente Mauricio Macri recorrió el nuevo taller ferroviario de la línea Roca en Tolosa, provincia de Buenos Aires
	    
	        
   "
https://www.casarosada.gob.ar/informacion/discursos?start=40,https://www.casarosada.gob.ar/informacion/discursos/45323-el-presidente-mauricio-macri-inauguro-el-oleoducto-loma-campana-lago-pellegrini-en-vaca-muerta,"
	
		    
			    Viernes 03 de Mayo del 2019			   
		    
			El presidente Mauricio Macri inauguró el oleoducto Loma Campana - Lago Pellegrini en Vaca Muerta
	    
	        
   "
https://www.casarosada.gob.ar/informacion/discursos?start=40,https://www.casarosada.gob.ar/informacion/discursos/45298-el-presidente-mauricio-macri-inauguro-la-rehabilitacion-de-la-planta-potabilizadora-donato-gerardi-en-punta-lara-provincia-de-buenos-aires,"
	
		    
			    Martes 30 de Abril del 2019			   
		    
			El presidente Mauricio Macri inauguró la rehabilitación de la planta potabilizadora Donato Gerardi, en Punta Lara, provincia de Buenos Aires
	    
	        
   "
https://www.casarosada.gob.ar/informacion/discursos?start=40,https://www.casarosada.gob.ar/informacion/discursos/45247-declaracion-conjunta-del-presidente-mauricio-macri-y-el-presidente-del-estado-plurinacional-de-bolivia-evo-morales-en-casa-rosada,"
	
		    
			    Lunes 22 de Abril del 2019			   
		    
			Declaración conjunta del presidente Mauricio Macri y el presidente del Estado Plurinacional de Bolivia, Evo Morales, en Casa Rosada
	    
	        
   "
https://www.casarosada.gob.ar/informacion/discursos?start=40,https://www.casarosada.gob.ar/informacion/discursos/45210-el-presidente-mauricio-macri-en-la-inauguracion-de-las-nuevas-oficinas-de-la-empresa-accenture,"
	
		    
			    Lunes 15 de Abril del 2019			   
		    
			El presidente Mauricio Macri, en la inauguración de las nuevas oficinas de la empresa Accenture
	    
	        
   "
https://www.casarosada.gob.ar/informacion/discursos?start=40,https://www.casarosada.gob.ar/informacion/discursos/45178-el-presidente-mauricio-macri-asistio-al-inicio-de-operaciones-de-cabotaje-de-la-linea-aerea-jetsmart,"
	
		    
			    Miércoles 10 de Abril del 2019			   
		    
			El presidente Mauricio Macri asistió al inició de operaciones de cabotaje de la línea aérea JetSMART
	    
	        
   "
https://www.casarosada.gob.ar/informacion/discursos?start=40,https://www.casarosada.gob.ar/informacion/discursos/45166-palabras-del-presidente-de-la-nacion-mauricio-macri-en-la-16-cena-anual-de-cippec,"
	
		    
			    Martes 09 de Abril del 2019			   
		    
			Palabras del presidente de la Nación, Mauricio Macri, en la 16° Cena Anual de CIPPEC
	    
	        
   "
https://www.casarosada.gob.ar/informacion/discursos?start=40,https://www.casarosada.gob.ar/informacion/discursos/45126-el-presidente-mauricio-macri-encabezo-el-acto-por-el-dia-del-veterano-y-de-los-caidos-en-la-guerra-de-malvinas,"
	
		    
			    Martes 02 de Abril del 2019			   
		    
			El presidente Mauricio Macri encabezó el acto por el Día del Veterano y de los Caídos en la Guerra de Malvinas 
	    
	        
   "
https://www.casarosada.gob.ar/informacion/discursos?start=40,https://www.casarosada.gob.ar/informacion/discursos/45121-el-presidente-mauricio-macri-en-el-relanzamiento-del-transporte-publico-de-pasajeros-en-junin-provincia-de-buenos-aires,"
	
		    
			    Lunes 01 de Abril del 2019			   
		    
			El presidente Mauricio Macri, en el relanzamiento del transporte público de pasajeros en Junín, provincia de Buenos Aires
	    
	        
   "
https://www.casarosada.gob.ar/informacion/discursos?start=40,https://www.casarosada.gob.ar/informacion/discursos/45083-el-presidente-mauricio-macri-abrio-la-primera-edicion-del-seminario-antimafia-italo-argentino,"
	
		    
			    Martes 26 de Marzo del 2019			   
		    
			El presidente Mauricio Macri abrió la primera edición del Seminario Antimafia Ítalo-Argentino
	    
	        
   "
https://www.casarosada.gob.ar/informacion/discursos?start=40,https://www.casarosada.gob.ar/informacion/discursos/45080-el-presidente-mauricio-macri-en-la-comida-ofrecida-en-honor-de-los-reyes-de-espana,"
	
		    
			    Martes 26 de Marzo del 2019			   
		    
			El presidente Mauricio Macri, en la comida ofrecida en honor de los Reyes de España
	    
	        
   "
https://www.casarosada.gob.ar/informacion/discursos?start=40,https://www.casarosada.gob.ar/informacion/discursos/45066-el-presidente-mauricio-macri-recibio-a-los-reyes-de-espana-en-la-casa-rosada,"
	
		    
			    Lunes 25 de Marzo del 2019			   
		    
			El presidente Mauricio Macri recibió a los reyes de España en la Casa Rosada
	    
	        
   "
https://www.casarosada.gob.ar/informacion/discursos?start=40,https://www.casarosada.gob.ar/informacion/discursos/45054-declaracion-conjunta-de-los-presidentes-de-chile-y-de-la-argentina-sebastian-pinera-y-mauricio-macri-desde-el-palacio-de-la-moneda-santiago-de-chile,"
	
		    
			    Viernes 22 de Marzo del 2019			   
		    
			Declaración conjunta de los presidentes de Chile y de la Argentina, Sebastián Piñera, y Mauricio Macri, desde el Palacio de la Moneda, Santiago de Chile
	    
	        
   "
https://www.casarosada.gob.ar/informacion/discursos?start=40,https://www.casarosada.gob.ar/informacion/discursos/45053-el-presidente-mauricio-macri-durante-el-encuentro-de-presidentes-de-america-del-sur-en-santiago-de-chile,"
	
		    
			    Viernes 22 de Marzo del 2019			   
		    
			El presidente Mauricio Macri durante el encuentro de presidentes de América del Sur en Santiago de Chile
	    
	        
   "
https://www.casarosada.gob.ar/informacion/discursos?start=40,https://www.casarosada.gob.ar/informacion/discursos/45048-el-presidente-mauricio-macri-en-el-lanzamiento-de-la-iniciativa-spotlight,"
	
		    
			    Viernes 22 de Marzo del 2019			   
		    
			El presidente Mauricio Macri en el lanzamiento de la iniciativa Spotlight
	    
	        
   "
https://www.casarosada.gob.ar/informacion/discursos?start=40,https://www.casarosada.gob.ar/informacion/discursos/45041-el-presidente-mauricio-macri-encabezo-una-reunion-de-gabinete-ampliado-en-el-cck,"
	
		    
			    Jueves 21 de Marzo del 2019			   
		    
			El presidente Mauricio Macri encabezó una reunión de Gabinete ampliado en el CCK
	    
	        
   "
https://www.casarosada.gob.ar/informacion/discursos?start=40,https://www.casarosada.gob.ar/informacion/discursos/45024-el-presidente-mauricio-macri-en-la-apertura-de-la-ii-conferencia-de-alto-nivel-de-las-naciones-unidas-sobre-la-cooperacion-sur-sur,"
	
		    
			    Miércoles 20 de Marzo del 2019			   
		    
			El presidente Mauricio Macri en la apertura de la II Conferencia de Alto Nivel de las Naciones Unidas sobre la Cooperación Sur-Sur
	    
	        
   "
https://www.casarosada.gob.ar/informacion/discursos?start=40,https://www.casarosada.gob.ar/informacion/discursos/45010-el-presidente-mauricio-macri-recorrio-la-planta-de-la-cementera-loma-negra-en-olavarria,"
	
		    
			    Martes 19 de Marzo del 2019			   
		    
			El presidente Mauricio Macri recorrió la planta de la cementera Loma Negra en Olavarría 
	    
	        
   "
https://www.casarosada.gob.ar/informacion/discursos?start=40,https://www.casarosada.gob.ar/informacion/discursos/44995-el-presidente-mauricio-macri-en-la-presentacion-del-boleto-electronico-inmobiliario,"
	
		    
			    Lunes 18 de Marzo del 2019			   
		    
			El presidente Mauricio Macri en la presentación del Boleto Electrónico Inmobiliario
	    
	        
   "
https://www.casarosada.gob.ar/informacion/discursos?start=40,https://www.casarosada.gob.ar/informacion/discursos/44994-el-presidente-mauricio-macri-en-la-entrega-de-materiales-y-equipamiento-militar-al-ejercito,"
	
		    
			    Viernes 15 de Marzo del 2019			   
		    
			El presidente Mauricio Macri en la entrega de materiales y equipamiento militar al Ejército
	    
	        
   "
https://www.casarosada.gob.ar/informacion/discursos?start=40,https://www.casarosada.gob.ar/informacion/discursos/44992-el-presidente-mauricio-macri-presento-los-resultados-de-la-evaluacion-aprender,"
	
		    
			    Jueves 14 de Marzo del 2019			   
		    
			El presidente Mauricio Macri presentó los resultados de la Evaluación Aprender
	    
	        
   "
https://www.casarosada.gob.ar/informacion/discursos?start=40,https://www.casarosada.gob.ar/informacion/discursos/44993-el-presidente-mauricio-macri-en-la-muestra-expoagro-anuncio-medidas-que-benefician-a-productores-agropecuarios,"
	
		    
			    Miércoles 13 de Marzo del 2019			   
		    
			El presidente Mauricio Macri en la muestra Expoagro anunció medidas que benefician a productores agropecuarios
	    
	        
   "
https://www.casarosada.gob.ar/informacion/discursos?start=40,https://www.casarosada.gob.ar/informacion/discursos/44899-el-presidente-mauricio-macri-inauguro-el-137-periodo-de-sesiones-ordinarias-del-congreso-nacional,"
	
		    
			    Viernes 01 de Marzo del 2019			   
		    
			El presidente Mauricio Macri inauguró el 137° período de sesiones ordinarias del Congreso Nacional
	    
	        
   "
https://www.casarosada.gob.ar/informacion/discursos?start=40,https://www.casarosada.gob.ar/informacion/discursos/44877-el-presidente-mauricio-macri-presento-una-linea-de-financiamiento-para-pymes,"
	
		    
			    Miércoles 27 de Febrero del 2019			   
		    
			El presidente Mauricio Macri presentó una línea de financiamiento para PyMEs
	    
	        
   "
https://www.casarosada.gob.ar/informacion/discursos?start=40,https://www.casarosada.gob.ar/informacion/discursos/44855-el-presidente-mauricio-macri-recorrio-las-obras-hidricas-de-la-cuenca-del-rio-salado-en-la-provincia-de-buenos-aires,"
	
		    
			    Lunes 25 de Febrero del 2019			   
		    
			El presidente Mauricio Macri recorrió las obras hídricas de la cuenca del río Salado en la provincia de Buenos Aires
	    
	        
   "
https://www.casarosada.gob.ar/informacion/discursos?start=40,https://www.casarosada.gob.ar/informacion/discursos/44790-el-presidente-mauricio-macri-anuncio-medidas-para-las-economias-regionales,"
	
		    
			    Jueves 14 de Febrero del 2019			   
		    
			El presidente Mauricio Macri anunció medidas para las economías regionales
	    
	        
   "
https://www.casarosada.gob.ar/informacion/discursos?start=40,https://www.casarosada.gob.ar/informacion/discursos/44750-palabras-del-presidente-mauricio-macri-tras-recorrer-las-obras-de-la-red-de-desaguees-cloacales-sistema-riachuelo,"
	
		    
			    Viernes 08 de Febrero del 2019			   
		    
			Palabras del presidente Mauricio Macri tras recorrer las obras de la red de desagües cloacales Sistema Riachuelo
	    
	        
   "
